Path Difference (micrometers),Intensity
-0.0010010009187346007,1.9999208860701292
0.003003003085269326,1.9992880495813372
0.007007007089273253,1.9961258696602329
0.011011011093277602,1.9904423502442363
0.01501501509728153,1.9822518771478435
0.019019019101285457,1.9715751816500298
0.02302302310528938,1.958439288020372
0.02702702710929331,1.9428774451166881
0.03103103111329766,1.9249290422273393
0.035035035117301584,1.904639509371219
0.03903903912130551,1.8820602023077546
0.04304304312530944,1.857248272548015
0.04704704712931337,1.8302665226959212
0.051051051133317295,1.801183247485719
0.055055055137321646,1.770072060918066
0.059059059141325566,1.7370117099323024
0.0630630631453295,1.7020858750864682
0.06706706714933343,1.6653829587496531
0.07107107115333736,1.626995861342734
0.0750750751573417,1.5870217461938898
0.07907907916134563,1.5455617936041013
0.08308308316534956,1.5027209447450625
0.08708708716935348,1.4586076360378248
0.09109109117335741,1.4133335246844365
0.09509509517736134,1.3670132060473195
0.09909909918136568,1.3197639235917298
0.10310310318536961,1.271705272125512
0.10710710718937354,1.2229588950872095
0.11111111119337747,1.1736481766488465
0.11511511519738139,1.123897929412632
0.11911911920138532,1.073834078492106
0.12312312320538966,1.0235833427773526
0.1271271272093936,0.9732729141910735
0.13113113121339753,0.9230301357472974
0.13513513521740145,0.8729821792277055
0.13913913922140536,0.8232557232913453
0.14314314322540972,0.7739766328325113
0.14714714722941366,0.7252696403984047
0.15115115123341757,0.6772580304728816
0.15515515523742152,0.6300633274255075
0.15915915924142543,0.5838049879156939
0.16316316324542934,0.5386000985305146
0.1671671672494337,0.4945630794215141
0.17117117125343764,0.4518053946906785
0.17517517525744156,0.41043527025854654
0.1791791792614455,0.37055741992868163
0.1831831832654494,0.3322727803417934
0.18718718726945377,0.29567825549041393
0.19119119127345768,0.26086647144080943
0.19519519527746163,0.2279255418829068
0.19919919928146554,0.19693884510174264
0.20320320328546948,0.16798481293488932
0.2072072072894734,0.14113673225006274
0.21121121129347775,0.11646255944539763
0.21521521529748167,0.09402474844192477
0.2192192193014856,0.0738800926035984
0.22322322330548952,0.05607958098503785
0.22722722730949346,0.04066826927081091
0.2312312313134978,0.027685165732939887
0.23523523531750173,0.017163132495294775
0.23923923932150565,0.009128802354768983
0.2432432433255096,0.0036025113698020528
0.2472472473295135,0.0005982473868548777
0.25125125133351744,0.00012361463513588244
0.2552552553375218,0.0021798144791908003
0.2592592593415257,0.006761642378072752
0.26326326334552963,0.013857501058794797
0.26726726734953354,0.02344942987071319
0.2712712713535375,0.03551315024654822
0.27527527535754187,0.05001812715497145
0.2792792793615458,0.06692764638920579
0.2832832833655497,0.0861989074960331
0.2872872873695536,0.10778313210996282
0.2912912913735575,0.13162568741837266
0.2952952953775615,0.15766622444510436
0.29929929938156585,0.18583883080250685
0.30330330338556977,0.21607219752526563
0.3073073073895737,0.2482897995637846
0.3113113113935776,0.28241008948021085
0.3153153153975815,0.31834670385686437
0.31931931940158587,0.35600868189461665
0.32332332340558984,0.3953006956478915
0.32732732740959375,0.43612329131358685
0.33133133141359766,0.4783731409631037
0.3353353354176016,0.5219433040803703
0.33933933942160555,0.5667234982438436
0.34334334342560985,0.6126003782673723
0.3473473474296138,0.659457823093327
0.35135135143361773,0.7071772297119252
0.35535535543762165,0.7556378133626815
0.35935935944162556,0.8047169132582149
0.3633633634456299,0.8542903030565471
0.36736736744963383,0.9042325052960359
0.3713713714536378,0.9544171089971045
0.3753753754576417,1.0047170896268098
0.3793793794616456,1.055005130616416
0.38338338346564954,1.1051539456181547
0.3873873874696539,1.155036600685489
0.3913913914736578,1.2045268355613883
0.3953953954776618,1.253499383261426
0.3993993994816657,1.301830287142731
0.4034034034856696,1.3493972146562834
0.40740740748967397,1.3960797669884015
0.4114114114936779,1.4417597838076315
0.4154154154976818,1.4863216423457724
0.41941941950168576,1.529652550055896
0.4234234235056897,1.571642830106705
0.4274274275096936,1.6121861989905433
0.43143143151369795,1.6511800355424242
0.43543543551770186,1.6885256406891092
0.4394394395217058,1.7241284872708489
0.44344344352570975,1.7578984593033562
0.44744744752971366,1.789750080074481
0.451451451533718,1.8196027284982041
0.45545545553772193,1.8473808431783243
0.45945945954172585,1.873014113665362
0.46346346354572976,1.896437658422526
0.46746746754973373,1.9175921890503216
0.47147147155373764,1.9364241603541175
0.475475475557742,1.9528859058748258
0.4794794795617459,1.9669357585396356
0.4834834835657498,1.9785381561274482
0.4874874875697538,1.9876637312820238
0.4914914915737577,1.9942893858450361
0.49549549557776207,1.99839834932087
0.499499499581766,1.9999802213251852
0.5035035035857699,1.9990309979098053
0.5075075075897738,1.9955530816972895
0.5115115115937777,1.9895552757995474
0.5155155155977816,1.9810527615358815
0.519519519601786,1.970067060006858
0.5235235236057899,1.9566259776212749
0.5275275276097939,1.9407635357140907
0.5315315316137978,1.9225198844334783
0.5355355356178018,1.9019412011149592
0.5395395396218061,1.8790795733998462
0.54354354362581,1.8539928673938553
0.547547547629814,1.8267445811995593
0.5515515516338179,1.7974036841934629
0.5555555556378218,1.766044442454472
0.5595595596418257,1.7327462307856458
0.56356356364583,1.697593331805018
0.567567567649834,1.660674722614044
0.5715715716538379,1.6220838495835899
0.5755755756578419,1.5819183918275896
0.5795795796618458,1.5402800139629904
0.5835835836658502,1.4972741087818127
0.5875875876698541,1.4530095304866835
0.591591591673858,1.4075983191649792
0.5955955956778619,1.3611554171990865
0.5995995996818658,1.3137983783305072
0.6036036036858697,1.2656470701142326
0.6076076076898741,1.2168233705165208
0.611611611693878,1.1674508594240518
0.6156156156978819,1.1176545058452296
0.6196196197018858,1.0675603515954517
0.6236236237058899,1.0172951922669444
0.6276276277098942,0.9669862562906573
0.6316316317138981,0.9167608829026243
0.635635635717902,0.8667461998297894
0.639639639721906,0.8170688015112695
0.6436436437259099,0.7678544286693925
0.6476476477299138,0.7192276500416495
0.6516516517339181,0.6713115470790793
0.6556556557379221,0.6242274024092433
0.659659659741926,0.5780943928522068
0.6636636637459299,0.5330292877667011
0.6676676677499339,0.48914615348987733
0.6716716717539382,0.44655606461880926
0.6756756757579422,0.4053668228645484
0.6796796797619461,0.36568268419027683
0.68368368376595,0.32760409492432574
0.6876876877699539,0.291227437515889
0.6916916917739578,0.2566447865770335
0.6956956957779622,0.22394367582844643
0.6996996997819661,0.1932068765388778
0.70370370378597,0.16451218801898726
0.7077077077899739,0.13793224069999255
0.7117117117939779,0.11353431229546995
0.7157157157979822,0.0913801575116816
0.7197197198019861,0.0715258517374272
0.7237237238059901,0.0540216491090717
0.7277277278099941,0.03891185531002139
0.731731731813998,0.026234715426589617
0.7357357358180019,0.016022317144122944
0.7397397398220062,0.008300509528397115
0.7437437438260102,0.0030888375978768146
0.7477477478300141,0.00040049285242327315
0.751751751834018,0.00024227988369451836
0.7557557558380219,0.002614599151731345
0.7597597598420263,0.00751144597133635
0.7637637638460302,0.014920425710803209
0.7677677678500341,0.02482278516453562
0.7717717718540381,0.037193460020137015
0.775775775858042,0.052001138299831995
0.7797797798620459,0.06920833961563899
0.7837837838660503,0.08877151003768469
0.7877877878700542,0.11064113233552875
0.7917917918740581,0.13476185131349383
0.795795795878062,0.1610726139227049
0.799799799882066,0.18950682379524708
0.8038038038860703,0.21999250980925722
0.8078078078900742,0.2524525082582988
0.8118118118940781,0.28680465816393974
0.8158158158980825,0.32296200923714213
0.8198198199020864,0.3608330419620711
0.8238238239060904,0.4003218992453391
0.8278278279100943,0.44132862904422443
0.8318318319140983,0.48374943735984843
0.8358358359181022,0.5274769509548864
0.8398398399221061,0.5724004891308427
0.84384384392611,0.618406343877013
0.8478478479301139,0.6653780676819894
0.8518518519341178,0.7131967682792656
0.8558558559381217,0.7617414095808475
0.8598598599421265,0.8108891180372237
0.8638638639461305,0.8605154936481403
0.8678678679501344,0.9104949248371759
0.8718718719541384,0.9607009063928597
0.8758758759581423,1.0110063596717933
0.8798798799621462,1.0612839542531622
0.8838838839661501,1.1114064302305817
0.887887887970154,1.161246920325411
0.891891891974158,1.2106792710063097
0.8958958959781619,1.2595783618021639
0.8998998999821658,1.3078204220002159
0.9039039039861706,1.3552833439277419
0.9079079079901745,1.401846992024302
0.9119119119941784,1.4473935069223858
0.9159159159981823,1.4918076037665666
0.9199199200021864,1.5349768640162662
0.9239239240061903,1.576792019993423
0.9279279280101942,1.6171472314548898
0.9319319320141981,1.6559403534894832
0.935935936018202,1.6930731950616202
0.9399399400222059,1.7284517675471038
0.9439439440262098,1.7619865226320166
0.9479479480302146,1.7935925789725269
0.9519519520342186,1.8231899370418978
0.9559559560382225,1.85070368162097
0.9599599600422264,1.8760641714194464
0.9639639640462304,1.8992072153481439
0.9679679680502343,1.9200742349959716
0.9719719720542382,1.9386124129004187
0.9759759760582422,1.9547748262362294
0.9799799800622461,1.9685205655839042
0.98398398406625,1.9798148384773904
0.9879879880702539,1.9886290574688779
0.9919919920742587,1.994940912487786
0.9959959960782626,1.9987344273107948
1.0000000000822666,2.0
