,,,-00.003296000000, -20.80000,
,,,-00.003292000000, -20.80000,
,,,-00.003288000000, -21.20000,
,,,-00.003284000000, -21.20000,
,,,-00.003280000000, -21.20000,
,,,-00.003276000000, -21.60000,
,,,-00.003272000000, -21.60000,
,,,-00.003268000000, -22.00000,
,,,-00.003264000000, -22.00000,
,,,-00.003260000000, -22.40000,
,,,-00.003256000000, -22.80000,
,,,-00.003252000000, -22.80000,
,,,-00.003248000000, -22.80000,
,,,-00.003244000000, -23.20000,
,,,-00.003240000000, -23.20000,
,,,-00.003236000000, -23.20000,
,,,-00.003232000000, -23.60000,
,,,-00.003228000000, -23.60000,
,,,-00.003224000000, -24.00000,
,,,-00.003220000000, -24.40000,
,,,-00.003216000000, -24.00000,
,,,-00.003212000000, -24.00000,
,,,-00.003208000000, -24.40000,
,,,-00.003204000000, -24.40000,
,,,-00.003200000000, -24.80000,
,,,-00.003196000000, -24.40000,
,,,-00.003192000000, -24.80000,
,,,-00.003188000000, -24.80000,
,,,-00.003184000000, -24.80000,
,,,-00.003180000000, -24.80000,
,,,-00.003176000000, -24.80000,
,,,-00.003172000000, -25.20000,
,,,-00.003168000000, -25.20000,
,,,-00.003164000000, -25.20000,
,,,-00.003160000000, -25.20000,
,,,-00.003156000000, -25.20000,
,,,-00.003152000000, -25.20000,
,,,-00.003148000000, -25.60000,
,,,-00.003144000000, -25.60000,
,,,-00.003140000000, -25.60000,
,,,-00.003136000000, -25.60000,
,,,-00.003132000000, -25.60000,
,,,-00.003128000000, -25.60000,
,,,-00.003124000000, -25.60000,
,,,-00.003120000000, -25.60000,
,,,-00.003116000000, -25.60000,
,,,-00.003112000000, -25.60000,
,,,-00.003108000000, -25.60000,
,,,-00.003104000000, -25.60000,
,,,-00.003100000000, -25.60000,
,,,-00.003096000000, -26.00000,
,,,-00.003092000000, -26.00000,
,,,-00.003088000000, -26.00000,
,,,-00.003084000000, -26.00000,
,,,-00.003080000000, -25.60000,
,,,-00.003076000000, -25.20000,
,,,-00.003072000000, -25.60000,
,,,-00.003068000000, -25.20000,
,,,-00.003064000000, -25.60000,
,,,-00.003060000000, -25.60000,
,,,-00.003056000000, -25.60000,
,,,-00.003052000000, -25.60000,
,,,-00.003048000000, -25.20000,
,,,-00.003044000000, -25.20000,
,,,-00.003040000000, -25.20000,
,,,-00.003036000000, -25.20000,
,,,-00.003032000000, -24.80000,
,,,-00.003028000000, -24.80000,
,,,-00.003024000000, -24.40000,
,,,-00.003020000000, -24.80000,
,,,-00.003016000000, -24.80000,
,,,-00.003012000000, -24.40000,
,,,-00.003008000000, -24.80000,
,,,-00.003004000000, -24.40000,
,,,-00.003000000000, -24.00000,
,,,-00.002996000000, -24.40000,
,,,-00.002992000000, -24.00000,
,,,-00.002988000000, -24.00000,
,,,-00.002984000000, -24.00000,
,,,-00.002980000000, -23.60000,
,,,-00.002976000000, -23.60000,
,,,-00.002972000000, -23.20000,
,,,-00.002968000000, -23.20000,
,,,-00.002964000000, -23.20000,
,,,-00.002960000000, -22.80000,
,,,-00.002956000000, -22.80000,
,,,-00.002952000000, -22.40000,
,,,-00.002948000000, -22.40000,
,,,-00.002944000000, -22.40000,
,,,-00.002940000000, -21.60000,
,,,-00.002936000000, -21.60000,
,,,-00.002932000000, -21.60000,
,,,-00.002928000000, -21.20000,
,,,-00.002924000000, -21.20000,
,,,-00.002920000000, -20.80000,
,,,-00.002916000000, -20.80000,
,,,-00.002912000000, -20.40000,
,,,-00.002908000000, -20.40000,
,,,-00.002904000000, -20.00000,
,,,-00.002900000000, -20.00000,
,,,-00.002896000000, -19.60000,
,,,-00.002892000000, -19.20000,
,,,-00.002888000000, -18.80000,
,,,-00.002884000000, -18.00000,
,,,-00.002880000000, -18.00000,
,,,-00.002876000000, -17.60000,
,,,-00.002872000000, -17.60000,
,,,-00.002868000000, -16.80000,
,,,-00.002864000000, -16.80000,
,,,-00.002860000000, -16.00000,
,,,-00.002856000000, -16.00000,
,,,-00.002852000000, -15.60000,
,,,-00.002848000000, -14.80000,
,,,-00.002844000000, -14.40000,
,,,-00.002840000000, -14.00000,
,,,-00.002836000000, -14.00000,
,,,-00.002832000000, -13.20000,
,,,-00.002828000000, -12.80000,
,,,-00.002824000000, -12.40000,
,,,-00.002820000000, -12.00000,
,,,-00.002816000000, -11.20000,
,,,-00.002812000000, -10.80000,
,,,-00.002808000000, -10.40000,
,,,-00.002804000000, -10.00000,
,,,-00.002800000000,  -8.80000,
,,,-00.002796000000,  -8.80000,
,,,-00.002792000000,  -8.00000,
,,,-00.002788000000,  -7.60000,
,,,-00.002784000000,  -6.80000,
,,,-00.002780000000,  -6.40000,
,,,-00.002776000000,  -5.60000,
,,,-00.002772000000,  -5.20000,
,,,-00.002768000000,  -4.40000,
,,,-00.002764000000,  -3.60000,
,,,-00.002760000000,  -3.20000,
,,,-00.002756000000,  -2.80000,
,,,-00.002752000000,  -2.00000,
,,,-00.002748000000,  -1.60000,
,,,-00.002744000000,  -0.80000,
,,,-00.002740000000,  -0.40000,
,,,-00.002736000000,   0.80000,
,,,-00.002732000000,   1.60000,
,,,-00.002728000000,   1.60000,
,,,-00.002724000000,   2.80000,
,,,-00.002720000000,   3.20000,
,,,-00.002716000000,   4.00000,
,,,-00.002712000000,   4.80000,
,,,-00.002708000000,   5.20000,
,,,-00.002704000000,   6.00000,
,,,-00.002700000000,   6.40000,
,,,-00.002696000000,   7.20000,
,,,-00.002692000000,   8.00000,
,,,-00.002688000000,   8.80000,
,,,-00.002684000000,   9.60000,
,,,-00.002680000000,  10.00000,
,,,-00.002676000000,  10.80000,
,,,-00.002672000000,  11.60000,
,,,-00.002668000000,  11.60000,
,,,-00.002664000000,  12.80000,
,,,-00.002660000000,  13.60000,
,,,-00.002656000000,  14.00000,
,,,-00.002652000000,  14.40000,
,,,-00.002648000000,  15.20000,
,,,-00.002644000000,  15.60000,
,,,-00.002640000000,  16.40000,
,,,-00.002636000000,  16.80000,
,,,-00.002632000000,  17.60000,
,,,-00.002628000000,  18.00000,
,,,-00.002624000000,  18.40000,
,,,-00.002620000000,  18.80000,
,,,-00.002616000000,  19.60000,
,,,-00.002612000000,  20.00000,
,,,-00.002608000000,  20.40000,
,,,-00.002604000000,  20.80000,
,,,-00.002600000000,  21.20000,
,,,-00.002596000000,  21.60000,
,,,-00.002592000000,  22.00000,
,,,-00.002588000000,  22.40000,
,,,-00.002584000000,  22.40000,
,,,-00.002580000000,  23.20000,
,,,-00.002576000000,  23.20000,
,,,-00.002572000000,  23.60000,
,,,-00.002568000000,  23.60000,
,,,-00.002564000000,  24.00000,
,,,-00.002560000000,  24.40000,
,,,-00.002556000000,  24.40000,
,,,-00.002552000000,  24.80000,
,,,-00.002548000000,  24.80000,
,,,-00.002544000000,  24.80000,
,,,-00.002540000000,  24.80000,
,,,-00.002536000000,  25.20000,
,,,-00.002532000000,  24.80000,
,,,-00.002528000000,  24.80000,
,,,-00.002524000000,  24.80000,
,,,-00.002520000000,  24.80000,
,,,-00.002516000000,  24.40000,
,,,-00.002512000000,  24.40000,
,,,-00.002508000000,  24.40000,
,,,-00.002504000000,  24.00000,
,,,-00.002500000000,  24.00000,
,,,-00.002496000000,  23.60000,
,,,-00.002492000000,  23.60000,
,,,-00.002488000000,  23.20000,
,,,-00.002484000000,  22.80000,
,,,-00.002480000000,  22.40000,
,,,-00.002476000000,  22.40000,
,,,-00.002472000000,  21.60000,
,,,-00.002468000000,  21.60000,
,,,-00.002464000000,  20.80000,
,,,-00.002460000000,  20.40000,
,,,-00.002456000000,  20.00000,
,,,-00.002452000000,  19.20000,
,,,-00.002448000000,  18.80000,
,,,-00.002444000000,  18.40000,
,,,-00.002440000000,  18.00000,
,,,-00.002436000000,  17.20000,
,,,-00.002432000000,  16.40000,
,,,-00.002428000000,  16.00000,
,,,-00.002424000000,  15.20000,
,,,-00.002420000000,  14.80000,
,,,-00.002416000000,  14.00000,
,,,-00.002412000000,  13.20000,
,,,-00.002408000000,  12.80000,
,,,-00.002404000000,  12.00000,
,,,-00.002400000000,  11.20000,
,,,-00.002396000000,  10.40000,
,,,-00.002392000000,   9.60000,
,,,-00.002388000000,   9.20000,
,,,-00.002384000000,   8.00000,
,,,-00.002380000000,   7.20000,
,,,-00.002376000000,   6.80000,
,,,-00.002372000000,   6.00000,
,,,-00.002368000000,   5.20000,
,,,-00.002364000000,   4.40000,
,,,-00.002360000000,   3.20000,
,,,-00.002356000000,   2.80000,
,,,-00.002352000000,   2.00000,
,,,-00.002348000000,   1.20000,
,,,-00.002344000000,   0.40000,
,,,-00.002340000000,  -0.40000,
,,,-00.002336000000,  -1.20000,
,,,-00.002332000000,  -2.00000,
,,,-00.002328000000,  -2.80000,
,,,-00.002324000000,  -3.60000,
,,,-00.002320000000,  -4.00000,
,,,-00.002316000000,  -5.20000,
,,,-00.002312000000,  -5.60000,
,,,-00.002308000000,  -6.80000,
,,,-00.002304000000,  -7.60000,
